   1   1.469       7639.       49.38       52.14       62.35       93.52       2.893       9.346       1.285       1.268       6.961      0.2631    
   1  0.7874       8219.       51.04       50.09       75.03       113.0       2.544       11.24       1.263       1.239       6.785      0.2478    
   1  0.3182       7807.       55.32       62.02       72.90       117.1       2.800       8.869       1.214       1.257       7.492      0.2656    
   1  0.5477       7407.       49.57       60.55       77.09       112.1       3.473       9.208       1.299       1.299       7.382      0.2767    
   1  0.3651       7481.       46.17       56.08       70.40       102.5       2.906       9.318       1.274       1.262       7.375      0.2641    
   1  0.4458       6695.       48.43       52.72       73.71       118.8       3.719       10.61       1.273       1.259       7.732      0.2581    
   1   1.044       657.8       49.78       50.21       82.97       110.0       3.171       9.133       1.327       1.279       7.958      0.2765    
   1  0.8621       8468.       58.72       54.15       83.61       113.5       1.298       9.337       1.283       1.383       7.585      0.2422    
   1   1.884      0.1038E+05   52.50       55.50       77.05       108.8       2.294       11.00       1.279       1.320       8.012      0.2142    
   1  0.4788       5616.       48.10       54.67       79.07       119.5       3.239       8.680       1.220       1.228       7.027      0.2098    
   1  0.6414       8270.       50.18       55.73       73.49       111.0       3.537       10.14       1.230       1.262       7.063      0.2561    
   1   1.012       134.4       56.10       51.79       88.78       98.06       2.539       6.984       1.299       1.230       7.291      0.2739    
   1  0.5698       6713.       49.72       55.18       75.01       118.2       3.155       10.29       1.277       1.255       7.167      0.2817    
   1   1.032       314.9       52.05       53.18       69.38       100.9       2.223       9.419       1.266       1.235       7.889      0.3433    
   1  0.3331       6954.       52.40       53.02       75.85       115.4       3.118       9.491       1.313       1.253       7.663      0.2482    
   1  0.3276       7433.       50.09       52.79       68.50       106.5       1.966       9.544       1.281       1.324       7.408      0.2812    
   1  0.6282       6203.       45.39       54.18       78.52       112.1       3.302       9.114       1.265       1.245       7.633      0.2329    
   1   1.011       123.3       49.89       52.22       77.48       99.68       2.688       7.250       1.249       1.226       6.989      0.2514    
   1  0.3288       6486.       49.39       60.43       80.99       116.7       2.782       8.411       1.285       1.262       6.939      0.2126    
   1  0.5458       7640.       56.37       55.90       92.43       112.3       2.996       8.634       1.247       1.317       7.617      0.2510    
   1  0.8299       7513.       49.27       52.54       70.82       103.3       2.886       8.872       1.284       1.284       7.072      0.2011    
   1   1.030       349.5       51.01       50.28       75.14       111.1       2.199       7.624       1.304       1.261       7.435      0.2333    
   1   1.017       175.1       50.54       56.26       86.79       112.4       2.914       8.238       1.246       1.302       7.220      0.3399    
   1   1.036       400.8       49.34       58.58       80.41       115.9       2.891       8.819       1.289       1.259       7.373      0.2780    
   1   1.019       223.5       36.75       49.81       58.42       104.2       3.016       11.09       1.179       1.142       6.443      0.3044    
   1  0.4762       6773.       44.72       55.88       73.23       112.5       2.887       10.06       1.288       1.252       7.731      0.2618    
   1   1.038       423.0       44.18       53.91       83.17       108.6       3.214       8.890       1.292       1.251       7.303      0.2794    
   1  0.8514       7371.       43.16       55.19       74.73       102.6       2.945       9.880       1.331       1.254       7.439      0.2366    
   1   1.040       452.4       43.01       53.57       71.94       108.1       3.117       9.474       1.342       1.279       7.137      0.2693    
   1  0.2815       5838.       43.17       54.43       76.67       113.5       2.761       9.590       1.311       1.212       7.203      0.2422    
   1   1.038       464.2       43.06       58.48       81.09       105.0       3.123       9.012       1.331       1.265       7.183      0.2579    
   1  0.5039       5982.       44.48       53.24       76.42       111.3       2.941       9.102       1.307       1.273       7.180      0.2207    
   1   1.039       528.9       44.17       51.86       76.63       109.7       2.766       10.02       1.350       1.236       7.182      0.2705    
   1  0.8905       7526.       43.16       52.71       76.57       107.3       2.956       11.18       1.320       1.271       7.328      0.2632    
   1  0.3067       6469.       44.08       54.92       77.66       105.2       3.204       9.102       1.328       1.216       7.536      0.2477    
   1   1.016       167.7       45.09       53.40       81.99       109.5       2.898       8.620       1.332       1.264       7.008      0.2752    
   1   1.022       224.1       43.05       55.97       72.02       109.2       3.031       9.306       1.316       1.229       6.941      0.2709    
   1  0.5079       7105.       42.83       55.35       77.28       107.6       3.568       10.45       1.354       1.258       7.362      0.2646    
   1   1.033       334.0       45.39       54.94       77.64       103.3       2.949       9.146       1.333       1.279       7.172      0.2726    
   1  0.2785       6582.       46.28       53.92       74.54       108.8       3.277       9.410       1.332       1.257       7.334      0.2606    
   1  0.2828       7002.       45.41       56.20       75.61       113.0       2.835       10.30       1.314       1.272       7.002      0.2622    
   1   1.034       355.3       44.15       56.13       77.40       111.5       3.074       9.053       1.312       1.229       7.326      0.2824    
   1  0.7208       5807.       43.56       53.59       74.48       102.0       2.854       8.474       1.310       1.270       7.491      0.2532    
   1   1.037       540.4       45.27       54.63       78.27       117.0       2.741       9.551       1.312       1.262       7.395      0.2686    
   1   1.116       6499.       37.03       59.71       85.32       94.58       2.258       10.03       1.238       1.199       6.983      0.2508    
   1   1.016       167.5       36.83       58.80       78.54       100.5       2.879       8.027       1.211       1.182       7.060      0.2725    
   1  0.9269       5402.       33.97       59.44       66.92       90.84       1.868       10.12       1.224       1.182       7.416      0.2562    
   1   1.024       255.7       36.37       58.68       73.41       85.61       2.438       9.055       1.211       1.200       7.071      0.2907    
   1  0.2864       5215.       34.62       58.15       70.99       99.52       2.141       9.903       1.253       1.142       7.046      0.2528    
   1   1.012       130.8       36.92       57.21       75.87       100.4       2.099       8.146       1.252       1.176       7.041      0.2791    
